"","SPY","XLP","XLK","XLY","XLI","XLB","XLF","XLU","XLE","XLV"
"530",-3.51235551235551,-3.51134151134151,-3.51231351231351,-3.51202851202851,-3.51277251277251,-3.51335151335151,-3.51246051246051,-3.51135951135951,-3.51424551424551,-3.51140751140751
"531",-3.51272451272451,-3.51159651159651,-3.51270651270651,-3.51238551238551,-3.51316251316251,-3.51377151377151,-3.51288051288051,-3.51146451146451,-3.51453351453351,-3.51180651180651
"532",-3.51245151245151,-3.51158451158451,-3.51228351228351,-3.51213951213951,-3.51274551274551,-3.51316251316251,-3.51285351285351,-3.51152151152151,-3.51403851403851,-3.51169251169251
"533",-3.51241851241851,-3.51163551163551,-3.51237351237351,-3.51200451200451,-3.51266751266751,-3.51318051318051,-3.51263751263751,-3.51160851160851,-3.51397851397851,-3.51174951174951
"534",-3.51277851277851,-3.51183651183651,-3.51276051276051,-3.51221451221451,-3.51298551298551,-3.51327651327651,-3.51337551337551,-3.51178251178251,-3.51414951414951,-3.51212451212451
"535",-3.51271551271551,-3.51158751158751,-3.51294951294951,-3.51209451209451,-3.51295851295851,-3.51307251307251,-3.51338751338751,-3.51141351141351,-3.51397251397251,-3.51192351192351
"536",-3.51289851289851,-3.51163851163851,-3.51304551304551,-3.51219351219351,-3.51334251334251,-3.51330651330651,-3.51381951381951,-3.51132951132951,-3.51410151410151,-3.51200451200451
"537",-3.51259251259251,-3.51138051138051,-3.51270351270351,-3.51178551178551,-3.51297951297951,-3.51291051291051,-3.51354051354051,-3.51107151107151,-3.51395751395751,-3.51183951183951
"538",-3.51295551295551,-3.51155451155451,-3.51297651297651,-3.51219951219951,-3.51330951330951,-3.51339051339051,-3.51409551409551,-3.51105651105651,-3.51464451464451,-3.51194751194751
"539",-3.51294351294351,-3.51158151158151,-3.51304851304851,-3.51227151227151,-3.51315351315351,-3.51336051336051,-3.51402351402351,-3.51096951096951,-3.51451851451851,-3.51194151194151
"540",-3.51339951339951,-3.51197151197151,-3.51355251355251,-3.51290451290451,-3.51368151368151,-3.51377751377751,-3.51464751464751,-3.51101451101451,-3.51477051477051,-3.51227751227751
"541",-3.51326451326451,-3.51192051192051,-3.51338751338751,-3.51278451278451,-3.51366651366651,-3.51343851343851,-3.51457551457551,-3.51099351099351,-3.51434451434451,-3.51216651216651
"542",-3.51317451317451,-3.51199251199251,-3.51326151326151,-3.51269451269451,-3.51363651363651,-3.51345951345951,-3.51440451440451,-3.51092451092451,-3.51439551439551,-3.51211551211551
"543",-3.51300051300051,-3.51185451185451,-3.51308451308451,-3.51257451257451,-3.51338751338751,-3.51320451320451,-3.51411651411651,-3.51078051078051,-3.51390051390051,-3.51215151215151
"544",-3.51292551292551,-3.51177351177351,-3.51317751317751,-3.51254451254451,-3.51321051321051,-3.51312351312351,-3.51394551394551,-3.51072351072351,-3.51368751368751,-3.51217851217851
"545",-3.51266451266451,-3.51155151155151,-3.51288051288051,-3.51219651219651,-3.51286851286851,-3.51271551271551,-3.51374451374451,-3.51051951051951,-3.51343851343851,-3.51201351201351
"546",-3.51288051288051,-3.51163851163851,-3.51312051312051,-3.51249051249051,-3.51313251313251,-3.51310251310251,-3.51390651390651,-3.51061551061551,-3.51370851370851,-3.51223251223251
"547",-3.51273051273051,-3.51166251166251,-3.51285651285651,-3.51236151236151,-3.51289851289851,-3.51279351279351,-3.51371151371151,-3.51069651069651,-3.51358251358251,-3.51219351219351
"548",-3.51300651300651,-3.51185151185151,-3.51319251319251,-3.51270051270051,-3.51322851322851,-3.51338751338751,-3.51393951393951,-3.51079551079551,-3.51403551403551,-3.51228351228351
"549",-3.51270951270951,-3.51146151146151,-3.51307851307851,-3.51238851238851,-3.51292551292551,-3.51306651306651,-3.51357651357651,-3.51064551064551,-3.51353751353751,-3.51196551196551
"550",-3.51240951240951,-3.51150051150051,-3.51270951270951,-3.51207651207651,-3.51270051270051,-3.51266751266751,-3.51307551307551,-3.51070251070251,-3.51299151299151,-3.51189351189351
"551",-3.51236151236151,-3.51144951144951,-3.51260451260451,-3.51207351207351,-3.51257451257451,-3.51244851244851,-3.51313851313851,-3.51048351048351,-3.51305751305751,-3.51175251175251
"552",-3.51194451194451,-3.51128751128751,-3.51231051231051,-3.51170751170751,-3.51198051198051,-3.51177351177351,-3.51248751248751,-3.51042351042351,-3.51251151251151,-3.51132051132051
"553",-3.51164751164751,-3.51121551121551,-3.51199851199851,-3.51125751125751,-3.51169251169251,-3.51148551148551,-3.51202551202551,-3.51036051036051,-3.51220551220551,-3.51115251115251
"554",-3.51224751224751,-3.51154551154551,-3.51257451257451,-3.51195951195951,-3.51230151230151,-3.51233151233151,-3.51278451278451,-3.51061251061251,-3.51298851298851,-3.51149451149451
"555",-3.51235851235851,-3.51150051150051,-3.51260451260451,-3.51213051213051,-3.51267051267051,-3.51278751278751,-3.51297651297651,-3.51066951066951,-3.51330651330651,-3.51138951138951
"556",-3.51243651243651,-3.51162351162351,-3.51269451269451,-3.51237951237951,-3.51278151278151,-3.51280551280551,-3.51293151293151,-3.51063951063951,-3.51344751344751,-3.51143451143451
"557",-3.51232251232251,-3.51165951165951,-3.51240951240951,-3.51205551205551,-3.51279951279951,-3.51279951279951,-3.51297951297951,-3.51079851079851,-3.51309051309051,-3.51138051138051
"558",-3.51244251244251,-3.51174351174351,-3.51273351273351,-3.51229851229851,-3.51294051294051,-3.51285351285351,-3.51300051300051,-3.51067551067551,-3.51299751299751,-3.51146151146151
"559",-3.51243351243351,-3.51165351165351,-3.51275151275151,-3.51244251244251,-3.51287151287151,-3.51279351279351,-3.51288651288651,-3.51057051057051,-3.51281751281751,-3.51149751149751
"560",-3.51178851178851,-3.51120651120651,-3.51195351195351,-3.51184551184551,-3.51192351192351,-3.51209751209751,-3.51225651225651,-3.51040551040551,-3.51216351216351,-3.51114051114051
"561",-3.51176151176151,-3.51127551127551,-3.51176751176751,-3.51181851181851,-3.51226851226851,-3.51218751218751,-3.51202851202851,-3.51047751047751,-3.51210651210651,-3.51118551118551
"562",-3.51146451146451,-3.51087951087951,-3.51144951144951,-3.51162351162351,-3.51183651183651,-3.51165351165351,-3.51177651177651,-3.51044151044151,-3.51159351159351,-3.51103851103851
"563",-3.51162951162951,-3.51096051096051,-3.51140751140751,-3.51150651150651,-3.51212751212751,-3.51168051168051,-3.51229851229851,-3.51069351069351,-3.51200151200151,-3.51123351123351
"564",-3.51209751209751,-3.51111651111651,-3.51228351228351,-3.51194451194451,-3.51243051243051,-3.51234351234351,-3.51263451263451,-3.51084051084051,-3.51244251244251,-3.51157551157551
"565",-3.51226251226251,-3.51132051132051,-3.51248151248151,-3.51230751230751,-3.51256251256251,-3.51244551244551,-3.51283251283251,-3.51102051102051,-3.51274851274851,-3.51146451146451
"566",-3.51246951246951,-3.51126951126951,-3.51270051270051,-3.51267951267951,-3.51300651300651,-3.51283851283851,-3.51299751299751,-3.51105651105651,-3.51304551304551,-3.51156951156951
"567",-3.51239151239151,-3.51124551124551,-3.51265251265251,-3.51267951267951,-3.51298251298251,-3.51276351276351,-3.51271251271251,-3.51098151098151,-3.51289551289551,-3.51157551157551
"568",-3.51261351261351,-3.51128151128151,-3.51291351291351,-3.51285951285951,-3.51311751311751,-3.51298251298251,-3.51312951312951,-3.51105651105651,-3.51325851325851,-3.51160251160251
"569",-3.51221151221151,-3.51107451107451,-3.51265551265551,-3.51263751263751,-3.51272451272451,-3.51252051252051,-3.51239451239451,-3.51075651075651,-3.51257451257451,-3.51133851133851
