"","V1","V2","V3","V4"
"75",-0.00284003235194414,1,-1.28730933103922e-07,5.99829469579701
"76",-0.00279857271270341,1,-1.04606092806603e-07,5.99829582535548
"77",-0.00169770812651157,1,-6.42635516278497e-07,5.99855651021239
"78",-0.00196289959528566,1,-5.45774562431834e-07,5.99859683011576
"79",-0.000498852709666017,1,-8.18166495139846e-07,5.99841516536089
"80",-0.000204681164744232,1,-7.46304559816952e-07,5.99839466364397
"81",0.000244813491292189,1,-4.05371966079937e-07,5.99839111712092
"82",-0.000831891075584875,1,-1.39483602770754e-07,5.99861199633432
"83",8.82672748781846e-05,1,1.52990679502795e-07,5.99859492857655
"84",0.00065078456779824,1,2.95527628396261e-07,5.99865499082854
"85",-0.000196975717083044,1,1.46670931092652e-07,5.99878472119928
"86",-0.00124226112749935,1,3.23508075053616e-07,5.99864032798205
"87",0.000146341742398042,1,-8.97626298978269e-08,5.99888017716013
"88",0.000931616021844946,1,-2.50378592608586e-08,5.99889246756306
"89",0.000140388713814198,1,-8.78645401068722e-08,5.99887570153414
"90",0.00105505751272104,1,-3.79014534349843e-07,5.99879051897462
"91",0.000382586906242623,1,2.51970074109074e-07,5.99893584715165
"92",0.000566558693492587,1,1.1524019729903e-06,5.99892256131225
"93",0.000614810770314952,1,-1.7318587272622e-06,5.99892110108016
"94",-0.000350163647415215,1,6.19333549906338e-07,5.99901215969916
"95",-0.000500941205194638,1,1.81449743661946e-07,5.99900814984905
"96",-0.000560324741224172,1,4.02225597458175e-07,5.99900932027876
"97",0.000305879278830435,1,2.19957576558473e-07,5.99891066920696
"98",0.000241469536576877,1,2.00233580174744e-07,5.99890749584905
"99",0.00101873146670061,1,-6.63955629811019e-08,5.99895994315249
"100",0.00108689885151388,1,-4.45852962282862e-08,5.99896250784474
"101",0.00150772659888457,1,-3.60331976559031e-08,5.99902155153347
"102",0.00154585623416422,1,-2.41312578608092e-08,5.99902007547242
"103",0.00147064354413829,1,-4.2504183736417e-08,5.99901484836886
"104",0.00158971804297221,1,-2.27740113501795e-07,5.99905931858723
"105",0.00170293748185033,1,-2.15963958507056e-07,5.99907221411477
"106",0.00175332849424744,1,3.28695518799374e-07,5.99907555404785
"107",0.00192009426043541,1,3.8762402571918e-07,5.99908521299476
"108",0.00210910485011949,1,1.63650917022824e-06,5.99906810363675
"109",0.00113654666872503,1,1.54983950253016e-07,5.99924116933179
"110",0.000223211993348374,1,4.89272447700039e-07,5.99919153510867
"111",-0.000133051329141747,1,1.96018135040402e-07,5.99920015626899
"112",-0.000281748028057029,1,1.3596713775414e-06,5.99919844773724
"113",-0.00127964697720792,1,2.8493329573411e-07,5.99920733513824
"114",-0.00114734597446964,1,3.21238404078417e-07,5.99920242071262
"115",-0.00138061952358791,1,2.52669341415307e-07,5.99919690780119
"116",6.24433877280662e-05,1,6.49780175154407e-08,5.99929416112619
"117",-0.000620902923725653,1,-2.30468027457247e-08,5.99926069738333
"118",-0.000988579710920117,1,-7.16566942182787e-08,5.99928858953346
"119",0.000429952379714855,1,-3.2334673258138e-07,5.99914428089815
"120",3.04502028454574e-06,1,-2.27262812954548e-07,5.99922347184936
"121",0.000144597771562439,1,-2.24064676968452e-07,5.99920531112871
"122",-0.000578676011988158,1,-3.51772444169913e-07,5.99920296927938
"123",-0.000342524299521281,1,7.42226197523432e-08,5.99919187011067
"124",2.70554146563809e-05,1,-2.14059524071546e-07,5.9991953071234
"125",0.000357730746423805,1,-1.35568940333966e-07,5.9991957652132
"126",0.000732499573367935,1,-5.78495095791994e-08,5.99917376733597
"127",-3.25503605014334e-05,1,-1.90706906316315e-07,5.99927008617437
"128",0.000254475843742096,1,3.59704484077249e-08,5.99927228087394
"129",2.35964867235602e-05,1,-1.05233869659752e-08,5.99928075816304
"130",-0.000106527273630102,1,-2.49433980628795e-07,5.99927597647166
"131",0.000535502354908157,1,8.92252185571529e-07,5.99923739956425
"132",0.000290789284313118,1,-1.64055550788689e-08,5.99923869422179
"133",0.00030705770676967,1,-1.26399857702369e-08,5.99923976143577
"134",0.000962004314057441,1,-7.4620384801762e-07,5.99938602004552
"135",0.00184722523300834,1,-1.92688322625235e-07,5.99932516510801
"136",0.00178550608231549,1,-2.10089634007395e-07,5.99932092982285
"137",0.00191737906087834,1,-1.69579278171335e-07,5.99932150604337
"138",0.00145233083884387,1,-7.87683154764239e-07,5.99934121088268
"139",0.00129239646620658,1,-8.19861125779056e-07,5.99933747375778
"140",0.00201714725539053,1,-2.81735965612613e-07,5.99941008701583
"141",0.00187439551570602,1,-2.95127696432403e-07,5.9993974613672
"142",0.00266617474003408,1,-3.77111439469149e-07,5.99934245039043
"143",0.00316166605076606,1,-1.73769875005068e-06,5.99940448775483
"144",0.00299221520618483,1,-1.56959439769789e-06,5.99940094179787
"145",0.00340264981259395,1,-2.13845703780845e-06,5.99941966762495
"146",0.00292189526894765,1,-1.49324621842269e-06,5.99944831325225
"147",0.00351169225436532,1,3.55055822527464e-07,5.99951020848561
"148",0.00376994475134119,1,-3.99215020916157e-07,5.99951117816668
"149",0.0026572137113052,1,-1.65155384784694e-07,5.99963896972852
"150",0.00241627236411717,1,-2.85587559963041e-07,5.99964802708189
"151",0.00215030662582755,1,1.16544304018354e-06,5.99966874287091
"152",0.00208848022031576,1,1.15233701200936e-06,5.99965807819564
"153",0.00217916356724539,1,1.20002142926914e-06,5.9996512954936
"154",0.00209898604598147,1,1.15279823658034e-06,5.99965252245646
"155",0.00199332918307561,1,-6.70902534490834e-08,5.99965473841851
"156",0.00172318606855766,1,-6.30123332812271e-07,5.99967130855974
"157",0.00174935582806863,1,-9.59884375968405e-08,5.99967197060208
"158",0.00152691421008253,1,-6.45267315682174e-07,5.99966881226231
"159",0.00154139112189387,1,-6.42827060700172e-07,5.99966908687923
"160",0.00173209311172678,1,-1.05739605999252e-07,5.99967768786229
"161",0.00123768267743218,1,-6.1973581661252e-07,5.9997148739155
"162",0.00156818301341755,1,-5.99959471043628e-07,5.99970876712326
"163",0.0018658636300398,1,-3.49375645974616e-08,5.99971661769922
"164",0.00277365505299584,1,8.65748409471248e-07,5.99968270255486
"165",0.00221776960012739,1,1.26813200826015e-06,5.99974585882585
"166",0.00231530509967504,1,1.3148074142779e-06,5.99975241077573
"167",0.00195865125889923,1,-7.04836181305283e-09,5.9997357456938
"168",0.00215069317219819,1,1.24072834929254e-06,5.99973743497856
"169",0.00212402951562738,1,1.22766670177976e-06,5.99973567431734
"170",0.00158750436705991,1,-5.34124091860397e-07,5.99969918581011
"171",0.00179124186955307,1,5.20427090111261e-09,5.99971431740888
"172",0.00060353143814578,1,8.77004100864869e-07,5.99972989287226
"173",0.000622750277210551,1,-2.31340854794871e-06,5.99972747769828
"174",0.00115067120761043,1,-3.94898895597494e-07,5.9996906525064
"175",0.001055806423927,1,-4.00451807062669e-07,5.99969414574621
"176",0.000996636094009799,1,-4.06654933445877e-07,5.99969345767346
"177",0.000407714927069634,1,2.1747988306165e-08,5.9996478744559
"178",0.0006386894054153,1,8.05953499715934e-07,5.99961882152286
"179",0.000378118328556364,1,7.65290660797653e-10,5.99959232380233
"180",0.000410938222646094,1,6.7637881566397e-09,5.99959148094619
"181",5.91279813242968e-05,1,-3.32467096867089e-08,5.99958896823614
"182",0.00120042822179176,1,-5.28781645879236e-07,5.99954379016038
"183",0.00130071913665599,1,-5.34817767702835e-07,5.99953178631797
"184",0.00131690606456763,1,-5.32676072962208e-07,5.99953156548176
"185",0.00121960599559909,1,-5.43736328812573e-07,5.99953055439604
"186",0.00114017599934722,1,-5.55411443474222e-07,5.99953111036972
"187",0.00125645420106299,1,-5.41487621710541e-07,5.9995301113914
"188",0.00148158887127093,1,-5.1294593061574e-07,5.99953243155868
"189",0.0016693175319992,1,-4.89424205022371e-07,5.99952925458605
"190",0.00166540533624134,1,-4.87421318789526e-07,5.99952920953281
"191",0.00168357776363013,1,-4.86453294162878e-07,5.9995294411256
"192",0.00126752028779968,1,-5.32937587706237e-07,5.99953035897432
"193",0.00132669896321078,1,-5.25288400854123e-07,5.99952780121655
"194",0.000551642373304732,1,7.64064981638012e-07,5.99959075942696
"195",0.000506811935580697,1,7.55253367209986e-07,5.99959201108123
"196",0.000779978249252297,1,-6.0388960770071e-08,5.99958456633498
"197",0.00112394613054881,1,-4.43317310543236e-07,5.99959695342921
"198",0.000942059598349343,1,4.5845708918365e-09,5.99959751202938
"199",0.00108125624128539,1,-4.49548155949091e-07,5.99960203032224
"200",0.00152593431423064,1,-4.4922763147748e-07,5.99963693335143
"201",0.00159694264938618,1,-4.42481489301855e-07,5.99963856154448
"202",0.00206701940995748,1,1.23424961447074e-06,5.99969740925378
"203",0.0020580505074114,1,1.22823157119268e-06,5.99969722857345
"204",0.0019140365134407,1,5.67187841718047e-08,5.99971573024621
"205",0.00180409122782434,1,3.75213581031024e-08,5.99971468777343
"206",0.0020046251203112,1,6.39478191234962e-08,5.99971411006725
"207",0.00242540206708797,1,-2.03764473252863e-07,5.99976700096905
"208",0.00187101700297217,1,1.89881966637097e-09,5.99979496377209
"209",0.00221938721667643,1,1.2374212067688e-06,5.99983025531483
"210",0.0022364508364704,1,1.2463249441116e-06,5.99983003809818
"211",0.00272422620895016,1,1.69050503110233e-07,5.99983526146053
"212",0.00196807443869127,1,8.91254903218184e-08,5.9999019663192
"213",0.00178444078079832,1,9.45949701011528e-08,5.99991974207122
"214",0.00175147580360404,1,8.77606924348222e-08,5.99991990120122
"215",0.00145844847909128,1,-4.16829182635436e-07,5.99989501816796
"216",0.00139523371090724,1,-4.17478541120934e-07,5.99989365007567
"217",0.00134872429060473,1,-4.18241374425051e-07,5.99989453683236
"218",0.00140821149714012,1,-4.19115137322221e-07,5.99989210902042
"219",0.00123291695957706,1,-4.20694241739378e-07,5.99989600514392
"220",0.00134028225568594,1,-4.1871717689246e-07,5.99989475816397
"221",0.00139301885925247,1,-4.16604508569678e-07,5.99989456325031
"222",0.000958510738892364,1,-3.81390662150008e-07,5.99983159441767
"223",0.00101530728960093,1,-2.94667085839919e-07,5.99982670993865
"224",0.00168386078668053,1,-3.32415072310926e-07,5.99979056092787
"225",0.00153970812246577,1,-3.39833828259769e-07,5.99978820481131
"226",0.001403029110676,1,-3.42849888974471e-07,5.99979279675351
"227",0.00139368510791529,1,-3.43366475733219e-07,5.99979297222944
"228",0.00164918611350646,1,-3.342593930079e-07,5.99979027432651
"229",0.0017869729129056,1,2.11915903115406e-07,5.99978908631709
"230",0.0016638900197365,1,-3.32469894995181e-07,5.99978586664133
"231",0.00165265667245387,1,-3.33848614067302e-07,5.99978571632547
"232",0.001903911342896,1,2.30763695616018e-07,5.9997845914156
"233",0.00197599665768554,1,2.36587613824048e-07,5.99978515712185
"234",0.00152822466704361,1,-3.26956567774891e-07,5.99979478795368
"235",0.00175629250369218,1,2.16873302661832e-07,5.99979146161109
"236",0.00168310447079821,1,-3.18287539135854e-07,5.99979349885412
"237",0.00181775360027615,1,2.30356538283409e-07,5.99979629277511
"238",0.00120758814896029,1,-1.34614673078013e-07,5.99970371225841
"239",0.00104412145234059,1,-1.43012969022055e-07,5.99969422811563
"240",0.000903177720556812,1,2.2154432106977e-07,5.99969490618944
"241",0.000958348804590418,1,-1.93988388818566e-07,5.9996896782447
"242",0.00121876095867137,1,-1.37009928102653e-07,5.99968542359673
"243",0.000417580904675562,1,3.13696996110262e-07,5.99963145797806
"244",0.00043212559807561,1,3.15320515982851e-07,5.99963119711429
"245",0.0013299494534785,1,-1.08681750192276e-07,5.99960175412638
"246",0.00112347924804491,1,-1.18986728179289e-07,5.99958776024125
"247",0.000785250761119339,1,2.67207886189939e-07,5.99957249852685
"248",0.000886627745117268,1,2.90568536483476e-07,5.99956480044602
"249",0.000820758884041503,1,2.68835803693075e-07,5.99956376607978
"250",6.93349473768518e-05,1,3.0003473420213e-07,5.99949293841596
"251",0.000217252674068485,1,3.17812539619958e-07,5.99948487700857
"252",0.000602674219057386,1,1.1425302322781e-06,5.9995438660868
"253",-3.11138183642256e-05,1,5.67377187286364e-08,5.99952389995103
"254",-0.00118336842677882,1,2.82869342076876e-07,5.99951304498605
"255",-0.000681297849874998,1,2.73780181683786e-07,5.99947355723842
"256",-0.000778765715038369,1,2.57662666577933e-07,5.99947529849595
"257",-0.000360417972042808,1,6.61122563411866e-07,5.99942670416492
"258",-0.00068389099078595,1,1.94484877122429e-07,5.99943411311261
"259",-0.000739839134113318,1,1.85949373727326e-07,5.99943707345288
"260",-0.000347173034769466,1,6.1427534846193e-07,5.99941740642653
"261",-0.000257956121209598,1,1.71173330887518e-07,5.99941518268717
"262",-0.000537403214325434,1,4.38793799261767e-08,5.9994227611353
"263",-0.000393987139449564,1,2.61618207878896e-06,5.99941399002574
"264",-6.02142544504734e-05,1,1.21451122685342e-07,5.99940538309557
"265",-0.000315923347471892,1,-1.72250418723664e-06,5.99941356722307
"266",-0.000274124164548848,1,7.58689751280001e-07,5.99941202318234
"267",-0.000316821921042616,1,-1.72384404847027e-06,5.99941252978773
"268",0.000354626193650698,1,1.74077441102964e-07,5.99949494002548
"269",0.000664970098822266,1,2.2941955005128e-07,5.99950245575721
"270",0.000603051170632246,1,1.13276602036058e-06,5.99950297528345
"271",0.000133236826811205,1,1.59710082931108e-07,5.99951894393498
"272",-0.000173202588744153,1,-7.89288495946812e-08,5.99952469857224
"273",0.00013719629987933,1,7.14592041302785e-08,5.99957004852
"274",6.34501907418094e-05,1,6.23857741907529e-08,5.99957087243041
"275",-0.00048045158466172,1,-7.32630404906476e-08,5.99963016392322
"276",-0.000108399288973228,1,-6.72135848705357e-08,5.99963765806807
"277",-0.000221395357363189,1,-8.8068193570753e-10,5.99962492517819
"278",-0.000321493848040566,1,-1.81562731089765e-06,5.99963390299961
"279",0.000178288067990229,1,1.49582352316322e-07,5.99959728737356
"280",0.000970906371474054,1,-3.13348949079855e-07,5.99966736622072
"281",0.00070581449332471,1,7.07376711819742e-08,5.99967399868553
"282",0.00119340668823404,1,-3.15958077658892e-07,5.99967217502214
"283",0.00179427864578539,1,2.25593826192314e-07,5.99970108495215
"284",0.00252510276781896,1,-1.13982112538739e-07,5.99978780688658
"285",0.00216490596085283,1,1.34804952306231e-06,5.99981074628648
"286",0.00213702999188462,1,1.33447631490777e-06,5.99980965437426
"287",0.00150461066685835,1,-4.18482968105765e-07,5.99984084759496
"288",0.00139866914451351,1,-4.14936763517163e-07,5.99983256589294
"289",0.00100042356880227,1,-4.09638278317052e-07,5.9998119495
"290",0.000829918732628186,1,1.35434101349541e-08,5.99982432942665
"291",0.000857086954194584,1,-1.20917267267068e-07,5.99982326570752
"292",0.00122190496488919,1,-3.95965429384209e-07,5.99981474572579
"293",0.000645907725234137,1,3.16561585206121e-08,5.99979489718282
"294",0.000575002652185744,1,8.70705722374348e-07,5.9998017608311
"295",0.000362551432957951,1,1.65978238848751e-08,5.99978654299683
"296",1.00133766588623e-05,1,6.069569270049e-10,5.99978121937669
"297",-2.25284586915196e-05,1,-1.58374872061877e-07,5.99978124281821
"298",0.000279022956563154,1,5.54746417614305e-09,5.99976598969049
"299",0.000253407288545924,1,3.91404219144521e-09,5.99976675742462
"300",7.24261181534941e-05,1,1.54796111271406e-09,5.99975497929663
"301",-0.00020133660155491,1,-1.62973413516475e-07,5.99973022667065
"302",-0.000128613259017243,1,-2.05452967923376e-07,5.99973173615422
"303",0.000232446101259981,1,3.82515966134285e-08,5.99974114548532
"304",0.000388213646042459,1,4.69870292226816e-08,5.99973749760445
"305",0.000490480508771591,1,9.019616586224e-07,5.99973743880304
"306",0.000714295379961217,1,6.18661376487945e-08,5.9997180517936
"307",0.000332787958538314,1,2.48535378108313e-07,5.99963782493193
"308",0.000106446466702055,1,2.27206103320174e-07,5.99964356875271
"309",-0.00067802542046186,1,2.16501625611054e-07,5.99966295752068
"310",-0.00120247202690986,1,2.13063052784882e-07,5.99965146170973
"311",-0.00118823813279184,1,2.15422837975823e-07,5.99965140219901
"312",-0.00161372787736303,1,1.7789461301452e-07,5.99966969943467
"313",-0.00157723731183996,1,1.76623118653861e-07,5.99966591180711
"314",-0.00215219968123678,1,5.81714891310822e-07,5.9996416583399
"315",-0.00220436112683971,1,5.75400859227103e-07,5.99964398994929
"316",-0.00173270777776344,1,1.39470030846141e-07,5.99960152082616
"317",-0.00221086740270106,1,5.88044115563214e-07,5.99955103908621
"318",-0.00191548873142648,1,3.32212549770435e-07,5.99955263641041
"319",-0.0016781462698707,1,2.25460823900283e-07,5.99956222555688
"320",-0.00165491561841774,1,2.26876796931578e-07,5.99956043580064
"321",-0.00133012909636924,1,2.06311365421348e-07,5.99952055943387
"322",-0.00181499846036389,1,-5.8385786918072e-08,5.99953566836704
"323",-0.00155822422219723,1,1.78283178950088e-07,5.99955238534663
"324",-0.00210600875594243,1,5.55918174909354e-07,5.99954168617004
"325",-0.00155255976870609,1,1.77689115646379e-07,5.99952570700421
"326",-0.000908223086541703,1,1.96390802602255e-07,5.99949064523038
"327",-0.000618961527535851,1,2.28220890919619e-07,5.99947345088502
"328",-0.00059827120541529,1,2.27688742832076e-07,5.99947101379664
"329",-0.000188648813362464,1,4.73796639304045e-08,5.99942705109767
"330",4.98577555561818e-05,1,2.5984421328805e-07,5.99943956444266
"331",0.000478687617856374,1,1.1441072814125e-06,5.99947005494066
"332",0.000850441557988774,1,1.51207239992774e-07,5.99944935730704
"333",0.000502313259289717,1,1.13977797607651e-06,5.9994411735072
"334",-0.000259156375232508,1,2.03901195164118e-07,5.99937538606922
"335",-0.000530810941364685,1,4.99090175583956e-09,5.99937607126652
"336",-0.000764822068049701,1,2.11480697320533e-07,5.9993969750371
"337",-0.000238469289036608,1,-3.4957766190294e-08,5.99948733742824
"338",-1.06603892273652e-05,1,-8.85262338774709e-07,5.99948069973184
"339",4.85255669617645e-05,1,1.10903726793261e-07,5.99948704047475
"340",0.000939817313297136,1,1.91731572645992e-07,5.99946308561148
"341",0.000940388605958205,1,1.83350491619758e-07,5.99946310381419
"342",0.00153956565378035,1,-2.10757647631248e-07,5.99943756852498
"343",0.00130845777456418,1,-2.43855491800027e-07,5.99944509216593
"344",0.00158910689236687,1,-2.69988162464977e-07,5.99948296581888
"345",0.00143822479566624,1,-2.92188817985146e-07,5.99947754872139
"346",0.000328307535136089,1,1.79311736110083e-07,5.9994119862038
"347",0.000829357085214279,1,1.37131618423453e-07,5.99947812325944
"348",0.000527397705037411,1,9.43795180342465e-07,5.99946960511528
"349",0.000450824538131271,1,7.98843424007462e-08,5.99946397312504
"350",-0.000581922653498704,1,2.52669923752462e-07,5.99933603911803
"351",-0.000855481931735324,1,2.5312762911832e-07,5.99936961172028
"352",-0.00225326146691733,1,2.44018165372945e-06,5.99894242706461
"353",-0.00220720136955536,1,2.45743102945351e-06,5.99894241593234
"354",-0.00406241050311095,1,6.73504864644035e-06,5.99813162722387
"355",-0.00284309721977924,1,5.20978694278341e-06,5.99768329845723
"356",-0.00478154330508869,1,4.84553362574294e-06,5.99739763655544
"357",-0.00360223616532053,1,3.94903575482101e-06,5.9969667647642
"358",-0.00369576562577058,1,3.90884824723581e-06,5.99697968958468
"359",-0.00348657970090745,1,3.90356738124376e-06,5.99692624967884
"360",-0.00374504901266592,1,3.65700130808978e-06,5.99692277663604
"361",-0.00376259196709148,1,3.64469492388362e-06,5.99692380690011
"362",-0.005,1,0.00172979479416008,5.99665629266937
"363",-0.005,1,0.00266386135759428,5.99663048998276
"364",-0.005,1,0.000761050935734095,5.99665946499031
"365",-0.00402899484700979,1,3.7398483801697e-06,5.99638550527374
"366",-0.00367419628227788,1,4.08581227582593e-06,5.99633194392097
"367",-0.00395538217885746,1,3.7430143046446e-06,5.996307576645
"368",-0.00366731591324335,1,4.02483647218764e-06,5.99625912224374
"369",-0.0024484811758335,1,4.82495152039673e-06,5.99606777311207
"370",-0.00289739888018017,1,4.47135858317203e-06,5.9961326347362
"371",-0.00272969727886953,1,4.67677214775942e-06,5.99612312319892
"372",-0.00353984132390808,1,3.71074569853861e-06,5.99616938552743
"373",-0.00442479404443978,1,3.08483626734751e-06,5.99607739818024
"374",-0.00448266729041312,1,2.96726065023432e-06,5.9960761193575
"375",-0.0034307230761721,1,3.4397543923685e-06,5.9958746130309
"376",-0.00308932019731506,1,3.77903166081013e-06,5.99592498567348
"377",-0.0038775049896263,1,2.96223826393957e-06,5.99581867158461
"378",-0.00343392637399997,1,3.57455197071957e-06,5.9958002681177
"379",-0.00298754706053766,1,4.20653923530406e-06,5.99577004641741
"380",-0.00166660165252609,1,5.53624225087726e-06,5.99582917476867
"381",-0.00127640052298268,1,5.94275105070878e-06,5.99576959810667
"382",0.00034742632854057,1,5.70662496950853e-06,5.99622062631626
"383",6.37855169470439e-05,1,5.38828468312138e-06,5.99620038698753
"384",0.00226944885456545,1,2.3299396687249e-06,5.99713859816536
"385",-0.000241913730374512,1,1.7781684720366e-06,5.99734323314324
"386",0.000168775903255999,1,3.28559064591237e-07,5.99753521229669
"387",-0.00109450320708892,1,1.27461092836922e-06,5.99792073325306
"388",-0.000534473596263981,1,1.61677625734524e-06,5.99781417079744
"389",-0.000862212670457759,1,1.30089783344725e-06,5.99787951631317
"390",-0.00126401123855619,1,1.20381826300171e-06,5.99781427231948
"391",-0.00102388880004778,1,1.33013599123064e-06,5.99779866332394
"392",-0.00039770904706527,1,2.72832125679019e-06,5.99805393667422
"393",-0.000811768551893008,1,4.5835112478999e-07,5.99794441943236
"394",-0.000115540241822474,1,5.04934675839047e-07,5.99784649443569
"395",-0.000583342007580411,1,1.04841987937228e-06,5.99799107288495
"396",-0.000451900316262033,1,1.01465718834321e-06,5.99796498421438
"397",-0.000163815596050659,1,9.61806701522099e-07,5.99800198780377
"398",0.000451879561927116,1,1.70021391411579e-06,5.99783047602349
"399",-0.000459061900666199,1,8.09855660036418e-07,5.99798845270604
"400",-0.000255575944186919,1,1.55533220667948e-06,5.99797437113892
"401",-0.000469670381532057,1,7.79724406224754e-07,5.9979777531827
"402",0.000446294586105493,1,2.02130361094113e-06,5.99794472587875
"403",0.000666466355652949,1,1.09045971614284e-06,5.99800372461415
"404",0.00155595538196159,1,1.09362892919543e-06,5.99795133048134
"405",0.000231959730997057,1,1.13386782389023e-06,5.99806361374406
"406",0.000725688376344417,1,1.4114294031759e-06,5.9980844489869
"407",0.00223776263895189,1,3.13055831445762e-06,5.99818128689292
"408",0.00242921174325109,1,1.75188927407269e-06,5.99816565153983
"409",0.00147050805327455,1,1.05038950271406e-06,5.99808274119555
"410",0.0013491107863566,1,1.00381346709544e-06,5.9980980648963
"411",0.00192002896548909,1,1.25340631253648e-06,5.99793337606135
"412",0.00188755760697402,1,1.23091258969912e-06,5.99793272145391
